Loading: 
Loading: 0 packages loaded
Analyzing: target //:run_search_experiment (0 packages loaded, 0 targets configured)
INFO: Analyzed target //:run_search_experiment (0 packages loaded, 0 targets configured).
INFO: Found 1 target...
[0 / 1] [Prepa] BazelWorkspaceStatusAction stable-status.txt
Target //:run_search_experiment up-to-date:
  bazel-bin/run_search_experiment
INFO: Elapsed time: 0.144s, Critical Path: 0.00s
INFO: 0 processes.
INFO: Build completed successfully, 1 total action
INFO: Running command line: bazel-bin/run_search_experiment '--search_experiment_spec=     search_tasks {       tasks {         projected_binary_classification_task {           dataset_name: '\''logic_multiply'\''           path: '\''/home/ubuntu/codes/google-research/automl_zero/binary_logic_data/'\''           held_out_pairs {positive_class: 0 negative_class: 1}           max_supported_data_seed: 1         }         features_size: 2         num_train_examples: 93         num_valid_examples: 14         num_train_epochs: 1         num_tasks: 10         eval_type: ACCURACY       }     }     setup_ops: [SCALAR_PRODUCT_OP, VECTOR_MEAN_OP]     predict_ops: [SCALAR_PRODUCT_OP, VECTOR_MEAN_OP]     learn_ops: [SCALAR_PRODUCT_OP, VECTOR_MEAN_OP]     setup_size_init: 1     mutate_setup_size_min: 1     mutate_setup_size_max: 34     predict_size_init: 1     mutate_predict_size_min: 1     mutate_predict_size_max: 233     learn_size_init: 1     mutate_learn_size_min: 1     mutate_learn_size_max: 377     train_budget {train_budget_baseline: NEURAL_NET_ALGORITHM}     fitness_combination_mode: MEAN_FITNESS_COMBINATION     population_size: 1000     tournament_size: 100     initial_population: NO_OP_ALGORITHM     max_train_steps: 100000000000     allowed_mutation_types {
      mutation_types: [RANDOMIZE_COMPONENT_FUNCTION_MUTATION_TYPE, INSERT_INSTRUCTION_MUTATION_TYPE, REMOVE_INSTRUCTION_MUTATION_TYPE]     }     mutate_prob: 0.9     progress_every: 10000     ' '--final_tasks=
    tasks {       projected_binary_classification_task {         dataset_name: '\''logic_multiply'\''         path: '\''/home/ubuntu/codes/google-research/automl_zero/binary_logic_data/'\''         held_out_pairs {positive_class: 0 negative_class: 1}         max_supported_data_seed: 1       }       features_size: 2       num_train_examples: 93       num_valid_examples: 14       num_train_epochs: 1       num_tasks: 100       eval_type: ACCURACY     }     ' '--random_seed=2081894615' '--select_tasks=
    tasks {       projected_binary_classification_task {         dataset_name: '\''logic_multiply'\''         path: '\''/home/ubuntu/codes/google-research/automl_zero/binary_logic_data/'\''         held_out_pairs {positive_class: 0 negative_class: 1}         max_supported_data_seed: 1       }       features_size: 2       num_train_examples: 93       num_valid_examples: 14       num_train_epochs: 1       num_tasks: 10       eval_type: ACCURACY     }     '
INFO: Build completed successfully, 1 total action
Random seed = 2081894615
Running evolution experiment (on the T_search tasks)...
indivs=1000, elapsed_secs=0, mean=0.857143, stdev=0.000000, best fit=0.857143,
indivs=78111000, elapsed_secs=5103, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=78121000, elapsed_secs=5104, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=78131000, elapsed_secs=5105, mean=0.845000, stdev=0.090945, best fit=0.857143,
indivs=78141000, elapsed_secs=5106, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=78151000, elapsed_secs=5106, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=78161000, elapsed_secs=5107, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=78171000, elapsed_secs=5108, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=78181000, elapsed_secs=5108, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=78191000, elapsed_secs=5109, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=78201000, elapsed_secs=5110, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=78211000, elapsed_secs=5111, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=78221000, elapsed_secs=5111, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=78231000, elapsed_secs=5112, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=78241000, elapsed_secs=5113, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=78251000, elapsed_secs=5114, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=78261000, elapsed_secs=5115, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=78271000, elapsed_secs=5115, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=78281000, elapsed_secs=5116, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=78291000, elapsed_secs=5117, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=78301000, elapsed_secs=5117, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=78311000, elapsed_secs=5118, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=78321000, elapsed_secs=5119, mean=0.849643, stdev=0.071926, best fit=0.857143,
indivs=78331000, elapsed_secs=5120, mean=0.848071, stdev=0.079951, best fit=0.857143,
indivs=78341000, elapsed_secs=5121, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=78351000, elapsed_secs=5121, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=78361000, elapsed_secs=5122, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=78371000, elapsed_secs=5123, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=78381000, elapsed_secs=5123, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=78391000, elapsed_secs=5124, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=78401000, elapsed_secs=5124, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=78411000, elapsed_secs=5125, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=78421000, elapsed_secs=5126, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=78431000, elapsed_secs=5126, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=78441000, elapsed_secs=5127, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=78451000, elapsed_secs=5128, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=78461000, elapsed_secs=5128, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=78471000, elapsed_secs=5129, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=78481000, elapsed_secs=5130, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=78491000, elapsed_secs=5130, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=78501000, elapsed_secs=5131, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=78511000, elapsed_secs=5131, mean=0.855357, stdev=0.033834, best fit=0.857143,
indivs=78521000, elapsed_secs=5132, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=78531000, elapsed_secs=5133, mean=0.851429, stdev=0.061594, best fit=0.857143,
indivs=78541000, elapsed_secs=5133, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=78551000, elapsed_secs=5134, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=78561000, elapsed_secs=5135, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=78571000, elapsed_secs=5135, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=78581000, elapsed_secs=5136, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=78591000, elapsed_secs=5136, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=78601000, elapsed_secs=5137, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=78611000, elapsed_secs=5138, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=78621000, elapsed_secs=5138, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=78631000, elapsed_secs=5139, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=78641000, elapsed_secs=5140, mean=0.851429, stdev=0.061594, best fit=0.857143,
indivs=78651000, elapsed_secs=5140, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=78661000, elapsed_secs=5141, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=78671000, elapsed_secs=5141, mean=0.851786, stdev=0.060583, best fit=0.857143,
indivs=78681000, elapsed_secs=5142, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=78691000, elapsed_secs=5142, mean=0.855357, stdev=0.033834, best fit=0.857143,
indivs=78701000, elapsed_secs=5143, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=78711000, elapsed_secs=5144, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=78721000, elapsed_secs=5144, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=78731000, elapsed_secs=5145, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=78741000, elapsed_secs=5145, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=78751000, elapsed_secs=5146, mean=0.855714, stdev=0.031912, best fit=0.857143,
indivs=78761000, elapsed_secs=5146, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=78771000, elapsed_secs=5147, mean=0.842857, stdev=0.100000, best fit=0.857143,
indivs=78781000, elapsed_secs=5148, mean=0.843929, stdev=0.095586, best fit=0.857143,
indivs=78791000, elapsed_secs=5148, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=78801000, elapsed_secs=5149, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=78811000, elapsed_secs=5150, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=78821000, elapsed_secs=5150, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=78831000, elapsed_secs=5151, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=78841000, elapsed_secs=5151, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=78851000, elapsed_secs=5152, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=78861000, elapsed_secs=5152, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=78871000, elapsed_secs=5153, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=78881000, elapsed_secs=5154, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=78891000, elapsed_secs=5154, mean=0.853929, stdev=0.046455, best fit=0.857143,
indivs=78901000, elapsed_secs=5155, mean=0.849643, stdev=0.071926, best fit=0.857143,
indivs=78911000, elapsed_secs=5156, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=78921000, elapsed_secs=5156, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=78931000, elapsed_secs=5157, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=78941000, elapsed_secs=5158, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=78951000, elapsed_secs=5159, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=78961000, elapsed_secs=5159, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=78971000, elapsed_secs=5160, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=78981000, elapsed_secs=5161, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=78991000, elapsed_secs=5162, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=79001000, elapsed_secs=5163, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=79011000, elapsed_secs=5163, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=79021000, elapsed_secs=5164, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=79031000, elapsed_secs=5165, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=79041000, elapsed_secs=5166, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=79051000, elapsed_secs=5166, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=79061000, elapsed_secs=5167, mean=0.848429, stdev=0.079190, best fit=0.857143,
indivs=79071000, elapsed_secs=5168, mean=0.840857, stdev=0.108891, best fit=0.857143,
indivs=79081000, elapsed_secs=5169, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=79091000, elapsed_secs=5169, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=79101000, elapsed_secs=5170, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=79111000, elapsed_secs=5171, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=79121000, elapsed_secs=5171, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=79131000, elapsed_secs=5172, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=79141000, elapsed_secs=5173, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=79151000, elapsed_secs=5173, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=79161000, elapsed_secs=5174, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=79171000, elapsed_secs=5175, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=79181000, elapsed_secs=5176, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=79191000, elapsed_secs=5176, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=79201000, elapsed_secs=5177, mean=0.844286, stdev=0.094965, best fit=0.857143,
indivs=79211000, elapsed_secs=5178, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=79221000, elapsed_secs=5178, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=79231000, elapsed_secs=5179, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=79241000, elapsed_secs=5180, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=79251000, elapsed_secs=5180, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=79261000, elapsed_secs=5181, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=79271000, elapsed_secs=5182, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=79281000, elapsed_secs=5182, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=79291000, elapsed_secs=5183, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=79301000, elapsed_secs=5184, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=79311000, elapsed_secs=5184, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=79321000, elapsed_secs=5185, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=79331000, elapsed_secs=5186, mean=0.846786, stdev=0.084635, best fit=0.857143,
indivs=79341000, elapsed_secs=5186, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=79351000, elapsed_secs=5187, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=79361000, elapsed_secs=5188, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=79371000, elapsed_secs=5189, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=79381000, elapsed_secs=5189, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=79391000, elapsed_secs=5190, mean=0.855000, stdev=0.039064, best fit=0.857143,
indivs=79401000, elapsed_secs=5190, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=79411000, elapsed_secs=5191, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=79421000, elapsed_secs=5191, mean=0.855000, stdev=0.039064, best fit=0.857143,
indivs=79431000, elapsed_secs=5192, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=79441000, elapsed_secs=5193, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=79451000, elapsed_secs=5193, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=79461000, elapsed_secs=5194, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=79471000, elapsed_secs=5195, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=79481000, elapsed_secs=5195, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=79491000, elapsed_secs=5196, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=79501000, elapsed_secs=5197, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=79511000, elapsed_secs=5197, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=79521000, elapsed_secs=5198, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=79531000, elapsed_secs=5199, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=79541000, elapsed_secs=5199, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=79551000, elapsed_secs=5200, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=79561000, elapsed_secs=5201, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=79571000, elapsed_secs=5201, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=79581000, elapsed_secs=5202, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=79591000, elapsed_secs=5203, mean=0.849643, stdev=0.071926, best fit=0.857143,
indivs=79601000, elapsed_secs=5203, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=79611000, elapsed_secs=5204, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=79621000, elapsed_secs=5205, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=79631000, elapsed_secs=5205, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=79641000, elapsed_secs=5206, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=79651000, elapsed_secs=5207, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=79661000, elapsed_secs=5207, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=79671000, elapsed_secs=5208, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=79681000, elapsed_secs=5209, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=79691000, elapsed_secs=5209, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=79701000, elapsed_secs=5210, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=79711000, elapsed_secs=5211, mean=0.845357, stdev=0.090288, best fit=0.857143,
indivs=79721000, elapsed_secs=5211, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=79731000, elapsed_secs=5212, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=79741000, elapsed_secs=5213, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=79751000, elapsed_secs=5214, mean=0.846786, stdev=0.084635, best fit=0.857143,
indivs=79761000, elapsed_secs=5214, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=79771000, elapsed_secs=5215, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=79781000, elapsed_secs=5216, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=79791000, elapsed_secs=5216, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=79801000, elapsed_secs=5217, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=79811000, elapsed_secs=5218, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=79821000, elapsed_secs=5219, mean=0.846000, stdev=0.090567, best fit=0.857143,
indivs=79831000, elapsed_secs=5219, mean=0.846071, stdev=0.087510, best fit=0.857143,
indivs=79841000, elapsed_secs=5220, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=79851000, elapsed_secs=5221, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=79861000, elapsed_secs=5222, mean=0.844143, stdev=0.096121, best fit=0.857143,
indivs=79871000, elapsed_secs=5222, mean=0.851786, stdev=0.060583, best fit=0.857143,
indivs=79881000, elapsed_secs=5223, mean=0.841786, stdev=0.102985, best fit=0.857143,
indivs=79891000, elapsed_secs=5224, mean=0.846071, stdev=0.087510, best fit=0.857143,
indivs=79901000, elapsed_secs=5224, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=79911000, elapsed_secs=5225, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=79921000, elapsed_secs=5226, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=79931000, elapsed_secs=5226, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=79941000, elapsed_secs=5227, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=79951000, elapsed_secs=5228, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=79961000, elapsed_secs=5228, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=79971000, elapsed_secs=5229, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=79981000, elapsed_secs=5230, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=79991000, elapsed_secs=5230, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=80001000, elapsed_secs=5231, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=80011000, elapsed_secs=5232, mean=0.849643, stdev=0.071926, best fit=0.857143,
indivs=80021000, elapsed_secs=5232, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=80031000, elapsed_secs=5233, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=80041000, elapsed_secs=5234, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=80051000, elapsed_secs=5234, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=80061000, elapsed_secs=5235, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=80071000, elapsed_secs=5235, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=80081000, elapsed_secs=5236, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=80091000, elapsed_secs=5237, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=80101000, elapsed_secs=5237, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=80111000, elapsed_secs=5238, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=80121000, elapsed_secs=5238, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=80131000, elapsed_secs=5239, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=80141000, elapsed_secs=5240, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=80151000, elapsed_secs=5240, mean=0.853214, stdev=0.051606, best fit=0.857143,
indivs=80161000, elapsed_secs=5241, mean=0.853214, stdev=0.051606, best fit=0.857143,
indivs=80171000, elapsed_secs=5242, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=80181000, elapsed_secs=5242, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=80191000, elapsed_secs=5243, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=80201000, elapsed_secs=5243, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=80211000, elapsed_secs=5244, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=80221000, elapsed_secs=5245, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=80231000, elapsed_secs=5246, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=80241000, elapsed_secs=5246, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=80251000, elapsed_secs=5247, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=80261000, elapsed_secs=5247, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=80271000, elapsed_secs=5248, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=80281000, elapsed_secs=5249, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=80291000, elapsed_secs=5249, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=80301000, elapsed_secs=5250, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=80311000, elapsed_secs=5251, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=80321000, elapsed_secs=5251, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=80331000, elapsed_secs=5252, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=80341000, elapsed_secs=5252, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=80351000, elapsed_secs=5253, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=80361000, elapsed_secs=5254, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=80371000, elapsed_secs=5254, mean=0.855000, stdev=0.039064, best fit=0.857143,
indivs=80381000, elapsed_secs=5255, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=80391000, elapsed_secs=5256, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=80401000, elapsed_secs=5256, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=80411000, elapsed_secs=5257, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=80421000, elapsed_secs=5258, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=80431000, elapsed_secs=5258, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=80441000, elapsed_secs=5259, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=80451000, elapsed_secs=5259, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=80461000, elapsed_secs=5260, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=80471000, elapsed_secs=5261, mean=0.846786, stdev=0.084635, best fit=0.857143,
indivs=80481000, elapsed_secs=5261, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=80491000, elapsed_secs=5262, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=80501000, elapsed_secs=5263, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=80511000, elapsed_secs=5263, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=80521000, elapsed_secs=5264, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=80531000, elapsed_secs=5265, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=80541000, elapsed_secs=5265, mean=0.848429, stdev=0.079190, best fit=0.857143,
indivs=80551000, elapsed_secs=5266, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=80561000, elapsed_secs=5267, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=80571000, elapsed_secs=5267, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=80581000, elapsed_secs=5268, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=80591000, elapsed_secs=5269, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=80601000, elapsed_secs=5269, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=80611000, elapsed_secs=5270, mean=0.850714, stdev=0.067457, best fit=0.857143,
